id_detalle_compra,id_compra,id_producto,cantidad_recibida,costo_unitario_compra,creado_en,modificado_en,creado_por,modificado_por
248,42,265,27.586,3.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
249,42,124,35.279,1.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
250,42,354,41.919,0.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
251,42,275,14.372,32.94,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
252,42,114,40.712,2.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
253,43,153,62.500,1.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
254,43,265,24.167,3.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
255,43,124,23.525,1.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
256,43,354,62.903,0.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
257,43,275,28.247,27.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
258,43,114,46.707,2.30,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
259,44,153,73.641,1.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
260,44,265,25.504,4.01,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
261,44,124,71.387,1.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
262,44,354,26.703,0.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
263,44,275,24.327,28.31,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
264,44,114,29.854,2.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
265,45,153,72.990,1.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
266,45,265,32.034,3.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
267,45,124,41.832,1.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
268,45,354,53.605,0.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
269,45,275,15.680,35.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
270,45,114,79.720,2.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
271,46,153,60.295,1.21,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
272,46,265,12.578,3.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
273,46,124,62.646,1.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
274,46,354,64.941,0.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
275,46,275,59.491,28.07,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
276,46,114,31.008,2.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
277,47,153,64.818,1.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
278,47,265,17.558,3.99,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
279,47,124,23.393,1.87,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
280,47,354,29.128,0.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
281,47,275,26.820,31.00,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
282,47,114,23.408,2.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
283,48,153,64.809,1.23,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
284,48,265,16.226,3.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
285,48,124,41.664,1.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
286,48,354,23.244,0.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
287,48,275,71.604,33.27,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
288,48,114,28.095,2.50,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
289,49,153,16.264,1.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
290,49,265,77.255,3.49,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
291,49,124,55.641,1.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
292,49,354,26.330,0.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
293,49,275,27.474,30.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
294,49,114,76.512,2.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
295,50,153,41.727,1.17,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
296,50,265,26.769,3.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
297,50,124,29.614,1.76,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
298,50,354,52.401,0.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
299,50,275,20.787,27.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
300,50,114,59.336,2.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
301,51,153,28.724,1.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
302,51,265,79.977,3.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
303,51,124,73.880,1.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
304,51,354,52.223,0.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
305,51,275,51.637,27.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
306,51,114,64.353,2.66,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
307,52,153,46.269,1.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
308,52,265,74.349,3.37,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
309,52,124,18.977,1.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
310,52,354,66.973,0.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
311,52,275,49.119,30.14,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
312,52,114,25.562,2.53,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
313,53,153,60.876,1.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
314,53,265,60.893,4.06,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
315,53,124,64.022,1.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
316,53,354,29.118,0.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
317,53,275,45.634,27.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
318,53,114,31.971,2.61,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
319,54,153,61.618,1.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
320,54,265,54.963,3.22,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
321,54,124,30.273,1.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
322,54,354,18.860,0.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
323,54,275,73.070,28.15,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
324,54,114,17.369,2.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
325,55,153,48.406,1.25,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
326,55,265,13.027,3.31,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
327,55,124,51.865,1.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
328,55,354,25.056,0.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
329,55,275,17.821,28.31,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
330,55,114,73.453,2.49,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
331,56,153,42.248,1.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
332,56,265,24.288,3.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
333,56,124,69.896,1.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
334,56,354,34.346,0.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
335,56,275,55.470,30.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
336,56,114,70.843,2.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
337,57,153,68.104,1.13,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
338,57,265,10.776,3.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
339,57,124,25.847,1.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
340,57,354,40.346,0.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
341,57,275,63.733,30.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
342,57,114,46.340,2.32,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
343,58,153,73.389,1.13,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
344,58,265,77.465,4.01,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
345,58,124,18.344,1.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
346,58,354,50.299,0.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
347,58,275,60.783,28.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
348,58,114,74.091,2.28,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
349,59,153,15.136,1.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
350,59,265,16.243,3.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
351,59,124,73.780,1.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
352,59,354,21.454,0.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
353,59,275,56.303,30.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
354,59,114,23.364,2.36,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
355,60,153,31.104,1.15,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
356,60,265,24.917,3.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
357,60,124,70.796,1.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
358,60,354,54.103,0.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
359,60,275,42.149,33.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
360,60,114,35.279,2.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
361,61,153,25.914,1.24,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
362,61,265,64.093,3.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
363,61,124,40.803,1.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
364,61,354,23.349,0.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
365,61,275,22.479,32.07,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
366,61,114,34.820,2.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
367,62,153,72.452,1.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
368,62,265,59.275,3.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
369,62,124,23.412,1.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
370,62,354,79.242,0.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
371,62,275,20.090,33.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
372,62,114,35.788,2.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
373,63,153,70.948,1.25,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
374,63,265,61.128,3.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
375,63,124,69.995,1.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
376,63,354,29.237,0.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
377,63,275,48.597,29.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
378,63,114,16.265,2.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
379,64,153,66.241,1.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
380,64,265,48.126,3.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
381,64,124,19.783,1.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
382,64,354,68.487,0.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
383,64,275,63.867,30.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
384,64,114,29.848,2.46,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
385,65,153,41.262,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
386,65,265,57.315,3.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
387,65,124,14.250,1.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
388,65,354,27.992,0.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
389,65,275,76.786,35.09,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
390,65,114,68.803,2.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
391,66,153,29.536,1.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
392,66,265,18.161,4.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
393,66,124,52.586,1.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
394,66,354,65.205,0.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
395,66,275,32.468,31.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
396,66,114,79.627,2.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
397,67,153,70.360,1.15,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
398,67,265,43.526,3.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
399,67,124,38.768,1.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
400,67,354,14.026,0.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
401,67,275,39.838,29.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
402,67,114,16.314,2.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
403,68,153,20.166,1.30,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
404,68,265,60.822,3.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
405,68,124,32.975,1.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
406,68,354,14.886,0.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
407,68,275,76.778,35.08,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
408,68,114,19.487,2.72,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
409,69,153,54.747,1.22,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
410,69,265,66.024,3.95,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
411,69,124,17.358,1.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
412,69,354,20.972,0.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
413,69,275,42.411,28.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
414,69,114,33.085,2.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
415,70,153,16.820,1.15,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
416,70,265,10.195,3.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
417,70,124,44.823,1.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
418,70,354,67.028,0.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
419,70,275,53.773,30.15,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
420,70,114,41.617,2.31,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
421,71,153,15.938,1.13,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
422,71,265,12.222,3.93,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
423,71,124,46.813,1.61,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
424,71,354,36.549,0.76,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
425,71,275,60.586,30.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
426,71,114,38.117,2.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
427,72,153,23.098,1.16,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
428,72,265,37.424,4.04,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
429,72,124,46.366,1.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
430,72,354,66.951,0.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
431,72,275,13.057,28.27,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
432,72,114,58.662,2.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
433,73,153,14.847,1.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
434,73,265,50.772,3.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
435,73,124,31.850,1.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
436,73,354,45.136,0.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
437,73,275,25.301,31.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
438,73,114,67.427,2.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
439,74,153,60.421,1.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
440,74,265,63.389,3.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
441,74,124,26.155,1.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
442,74,354,34.775,0.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
443,74,275,68.013,33.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
444,74,114,64.841,2.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
445,75,153,24.027,1.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
446,75,265,76.011,3.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
