id_detalle_factura,id_factura,id_producto,cantidad,precio_unitario_historico,descuento_aplicado,impuesto_aplicado,creado_en,modificado_en,creado_por,modificado_por
217,44,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
218,44,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
219,44,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
220,44,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
221,45,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
222,45,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
223,45,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
224,45,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
225,45,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
226,46,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
227,46,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
228,46,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
229,46,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
230,46,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
231,47,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
232,47,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
233,47,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
234,47,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
235,47,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
236,48,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
237,48,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
238,48,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
239,48,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
240,48,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
241,49,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
242,49,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
243,49,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
244,49,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
245,49,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
246,50,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
247,50,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
248,50,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
249,50,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
250,50,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
251,51,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
252,51,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
253,51,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
254,51,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
255,51,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
256,52,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
257,52,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
258,52,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
259,52,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
260,52,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
261,53,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
262,53,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
263,53,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
264,53,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
265,53,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
266,54,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
267,54,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
268,54,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
269,54,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
270,54,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
271,55,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
272,55,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
273,55,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
274,55,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
275,55,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
276,56,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
277,56,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
278,56,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
279,56,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
280,56,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
281,57,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
282,57,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
283,57,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
284,57,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
285,57,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
286,58,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
287,58,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
288,58,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
289,58,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
290,58,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
291,59,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
292,59,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
293,59,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
294,59,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
295,59,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
296,60,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
297,60,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
298,60,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
299,60,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
300,60,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
301,61,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
302,61,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
303,61,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
304,61,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
305,61,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
306,62,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
307,62,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
308,62,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
309,62,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
310,62,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
311,63,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
312,63,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
313,63,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
314,63,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
315,63,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
316,64,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
317,64,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
318,64,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
319,64,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
320,64,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
321,65,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
322,65,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
323,65,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
324,65,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
325,65,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
326,66,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
327,66,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
328,66,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
329,66,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
330,66,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
331,67,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
332,67,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
333,67,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
334,67,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
335,67,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
336,68,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
337,68,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
338,68,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
339,68,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
340,68,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
341,69,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
342,69,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
343,69,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
344,69,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
345,69,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
346,70,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
347,70,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
348,70,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
349,70,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
350,70,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
351,71,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
352,71,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
353,71,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
354,71,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
355,71,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
356,72,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
357,72,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
358,72,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
359,72,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
360,72,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
361,73,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
362,73,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
363,73,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
364,73,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
365,73,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
366,74,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
367,74,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
368,74,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
369,74,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
370,74,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
371,75,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
372,75,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
373,75,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
374,75,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
375,75,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
376,76,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
377,76,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
378,76,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
379,76,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
380,76,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
381,77,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
382,77,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
383,77,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
384,77,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
385,77,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
386,78,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
387,78,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
388,78,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
389,78,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
390,78,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
391,79,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
392,79,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
393,79,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
394,79,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
395,79,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
396,80,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
397,80,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
398,80,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
399,80,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
400,80,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
401,81,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
402,81,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
403,81,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
404,81,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
405,81,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
406,82,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
407,82,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
408,82,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
409,82,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
410,82,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
411,83,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
