id_inventario,id_sucursal,id_producto,stock_actual,creado_en,modificado_en,creado_por,modificado_por
285,1,285,54.098,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
286,1,286,19.401,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
287,1,287,14.967,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
288,1,288,56.870,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
289,1,289,11.812,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
290,1,290,68.722,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
291,1,291,31.029,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
292,1,292,38.230,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
293,1,293,78.795,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
294,1,294,16.746,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
295,1,295,27.878,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
296,1,296,55.889,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
297,1,297,41.205,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
298,1,298,33.460,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
299,1,299,71.976,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
300,1,300,68.814,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
301,1,301,74.924,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
302,1,302,39.591,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
303,1,303,79.984,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
304,1,304,42.322,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
305,1,305,44.464,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
306,1,306,74.937,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
307,1,307,60.442,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
308,1,308,44.148,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
309,1,309,11.495,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
310,1,310,47.578,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
311,1,311,78.190,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
312,1,312,38.502,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
313,1,313,31.928,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
314,1,314,10.913,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
315,1,315,72.215,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
316,1,316,25.758,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
317,1,317,56.944,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
318,1,318,41.247,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
319,1,319,35.656,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
320,1,320,69.673,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
321,1,321,15.779,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
322,1,322,69.175,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
323,1,323,69.484,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
324,1,324,26.491,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
325,1,325,18.600,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
326,1,326,21.308,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
327,1,327,11.406,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
328,1,328,73.668,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
329,1,329,68.766,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
330,1,330,37.115,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
331,1,331,45.380,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
332,1,332,38.275,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
333,1,333,20.062,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
334,1,334,75.965,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
335,1,335,22.341,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
336,1,336,17.867,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
337,1,337,58.510,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
338,1,338,17.651,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
339,1,339,67.036,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
340,1,340,64.929,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
341,1,341,60.254,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
342,1,342,44.947,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
343,1,343,10.980,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
344,1,344,41.332,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
345,1,345,68.762,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
346,1,346,78.125,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
347,1,347,75.954,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
348,1,348,76.760,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
349,1,349,37.472,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
350,1,350,25.636,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
351,1,351,14.923,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
352,1,352,54.695,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
353,1,353,42.801,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
354,1,354,79.966,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
355,1,355,36.132,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
356,1,356,27.325,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
357,1,357,44.957,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
358,1,358,69.854,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
359,1,359,68.146,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
360,1,360,16.178,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
361,1,361,44.738,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
362,1,362,63.829,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
363,1,363,14.031,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
364,1,364,54.167,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
365,1,365,70.737,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
366,1,366,41.472,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
367,1,367,29.276,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
368,1,368,58.724,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
369,1,369,41.678,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
370,1,370,58.066,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
371,2,1,240,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
372,2,2,461.501,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
373,2,3,494.161,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
374,2,4,457.769,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
375,2,5,523.709,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
376,2,6,451.147,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
377,2,7,242.808,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
378,2,8,408.920,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
379,2,9,330.707,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
380,2,10,220,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
381,2,11,282.466,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
382,2,12,410.730,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
383,2,13,302.239,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
384,2,14,150,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
385,2,15,163.155,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
386,2,16,410.604,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
387,2,17,317.317,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
388,2,18,154.916,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
389,2,19,409.706,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
390,2,20,486.826,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
391,2,21,265.196,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
392,2,22,358.973,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
393,2,23,248.060,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
394,2,24,328.509,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
395,2,25,356,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
396,2,26,365,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
397,2,27,430.017,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
398,2,28,415.482,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
399,2,29,488.166,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
400,2,30,537.129,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
401,2,31,324.532,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
402,2,32,471.107,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
403,2,33,349.100,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
404,2,34,200,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
405,2,35,181,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
406,2,36,383.416,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
407,2,37,228.442,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
408,2,38,234.263,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
409,2,39,188.869,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
410,2,40,218.858,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
411,2,41,475.039,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
412,2,42,145,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
413,2,43,404.923,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
414,2,44,283.282,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
415,2,45,263.018,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
416,2,46,197.034,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
417,2,47,549.943,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
418,2,48,210.680,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
419,2,49,174.470,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
420,2,50,170.542,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
421,2,51,324.295,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
422,2,52,471.210,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
423,2,53,286.493,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
424,2,54,476.117,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
425,2,55,165.082,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
426,2,56,440.754,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
427,2,57,361.953,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
428,2,58,429.757,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
429,2,59,160.191,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
430,2,60,212.184,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
431,2,61,361.204,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
432,2,62,418.097,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
433,2,63,420.319,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
434,2,64,391.775,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
435,2,65,229.705,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
436,2,66,236.158,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
437,2,67,304.525,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
438,2,68,300.061,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
439,2,69,185.440,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
440,2,70,257.254,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
441,2,71,246.225,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
442,2,72,462.193,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
443,2,73,332.406,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
444,2,74,441.645,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
445,2,75,232.633,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
446,2,76,71.228,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
447,2,77,31.710,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
448,2,78,72.931,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
449,2,79,67.183,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
450,2,80,37.231,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
451,2,81,55.135,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
452,2,82,69.063,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
453,2,83,59.758,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
454,2,84,61.517,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
455,2,85,35.461,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
456,2,86,72.886,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
457,2,87,38.998,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
458,2,88,69.785,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
459,2,89,38.092,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
460,2,90,39.302,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
461,2,91,60.037,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
462,2,92,63.495,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
463,2,93,14.333,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
464,2,94,20.072,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
465,2,95,77.005,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
466,2,96,27.628,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
467,2,97,26.044,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
468,2,98,51.837,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
469,2,99,71.811,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
470,2,100,31.980,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
471,2,101,13.150,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
472,2,102,70.179,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
473,2,103,48.009,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
474,2,104,37.299,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
475,2,105,55.928,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
476,2,106,19.152,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
477,2,107,23.821,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
478,2,108,54.535,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
479,2,109,59.464,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
480,2,110,57.988,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
481,2,111,59.038,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
482,2,112,66.223,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
483,2,113,24.233,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
484,2,114,68.280,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
485,2,115,53.769,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
486,2,116,45.417,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
487,2,117,37.685,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
488,2,118,11.200,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
489,2,119,69.613,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
490,2,120,45.748,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
491,2,121,26.616,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
492,2,122,28.902,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
493,2,123,65.059,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
494,2,124,73.485,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
495,2,125,26.341,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
496,2,126,62.244,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
497,2,127,75.274,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
498,2,128,76.169,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
499,2,129,13.724,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
500,2,130,35.953,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
501,2,131,28.858,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
502,2,132,78.185,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
503,2,133,77.697,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
504,2,134,35.503,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
505,2,135,75.537,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
506,2,136,71.904,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
507,2,137,26.478,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
508,2,138,40.425,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
509,2,139,77.944,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
510,2,140,54.880,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
511,2,141,26.728,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
512,2,142,19.806,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
513,2,143,25.023,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
514,2,144,38.202,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
515,2,145,38.847,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
516,2,146,45.164,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
517,2,147,30.874,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
518,2,148,76.627,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
519,2,149,29.748,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
520,2,150,57.437,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
521,2,151,517.621,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
522,2,152,362.393,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
523,2,153,179.443,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
524,2,154,210.584,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
