id_compra,id_proveedor,id_sucursal,numero_factura_proveedor,fecha_compra,subtotal,impuesto,total_pagado,creado_en,modificado_en,creado_por,modificado_por
682,45,3,FAC-PROV-2026-00000682,2024-10-10 01:47:26.342323-05,1897.49,284.62,2182.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
567,45,3,FAC-PROV-2026-00000567,2025-08-29 06:35:48.737741-05,1887.83,283.17,2171.00,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
329,45,3,FAC-PROV-2026-00000329,2025-11-05 20:53:32.323284-05,741.76,111.26,853.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
44,45,3,FAC-PROV-2026-00000044,2025-07-03 12:05:12.553172-05,1110.78,166.62,1277.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1144,45,3,FAC-PROV-2026-00001144,2025-09-10 23:45:14.794775-05,2542.95,381.44,2924.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
816,45,3,FAC-PROV-2026-00000816,2025-05-30 09:05:53.678883-05,2330.02,349.50,2679.53,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1585,45,3,FAC-PROV-2026-00001585,2025-08-24 23:38:21.763426-05,1412.87,211.93,1624.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1646,45,3,FAC-PROV-2026-00001646,2025-06-02 04:38:11.829384-05,2652.04,397.81,3049.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1398,45,3,FAC-PROV-2026-00001398,2024-01-27 11:50:29.755599-05,749.11,112.37,861.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1987,45,3,FAC-PROV-2026-00001987,2024-09-02 12:43:54.055359-05,2766.01,414.90,3180.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1022,45,3,FAC-PROV-2026-00001022,2026-02-02 15:20:14.239083-05,1190.08,178.51,1368.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
507,45,3,FAC-PROV-2026-00000507,2025-09-24 10:44:26.393905-05,1106.69,166.00,1272.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
944,45,3,FAC-PROV-2026-00000944,2026-05-09 20:44:44.964092-05,2989.30,448.40,3437.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
847,45,3,FAC-PROV-2026-00000847,2025-06-16 13:37:07.468689-05,958.12,143.72,1101.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
419,45,3,FAC-PROV-2026-00000419,2025-11-12 05:18:55.339153-05,1230.24,184.54,1414.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1336,45,3,FAC-PROV-2026-00001336,2025-10-21 00:41:36.99208-05,2633.60,395.04,3028.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
664,45,3,FAC-PROV-2026-00000664,2024-12-07 00:13:49.332615-05,1582.99,237.45,1820.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
551,45,3,FAC-PROV-2026-00000551,2025-08-03 19:13:02.716957-05,1066.01,159.90,1225.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
948,45,3,FAC-PROV-2026-00000948,2025-03-07 05:02:40.547222-05,2015.19,302.28,2317.47,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
95,45,3,FAC-PROV-2026-00000095,2025-10-01 19:20:23.579134-05,2174.00,326.10,2500.10,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1540,45,3,FAC-PROV-2026-00001540,2025-07-17 16:06:13.818252-05,1367.56,205.13,1572.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1434,45,3,FAC-PROV-2026-00001434,2024-08-20 04:20:43.929375-05,1585.61,237.84,1823.45,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
519,45,3,FAC-PROV-2026-00000519,2026-06-21 19:00:02.99934-05,1037.32,155.60,1192.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1250,45,3,FAC-PROV-2026-00001250,2025-09-10 01:28:41.938174-05,1274.71,191.21,1465.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
965,45,3,FAC-PROV-2026-00000965,2025-05-14 06:41:08.513782-05,908.83,136.32,1045.15,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
172,45,3,FAC-PROV-2026-00000172,2026-04-08 17:56:47.294556-05,2942.16,441.32,3383.49,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1966,45,3,FAC-PROV-2026-00001966,2024-01-12 00:10:04.103472-05,1363.33,204.50,1567.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
409,45,3,FAC-PROV-2026-00000409,2026-01-20 03:34:05.331775-05,2276.22,341.43,2617.66,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
30,45,3,FAC-PROV-2026-00000030,2024-01-05 11:40:30.345168-05,1393.30,208.99,1602.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
521,45,3,FAC-PROV-2026-00000521,2024-04-16 14:04:40.052967-05,2682.94,402.44,3085.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
936,45,3,FAC-PROV-2026-00000936,2024-04-13 17:06:03.372347-05,1310.35,196.55,1506.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1561,45,3,FAC-PROV-2026-00001561,2026-01-25 13:36:50.833443-05,2190.25,328.54,2518.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
981,45,3,FAC-PROV-2026-00000981,2026-06-29 01:55:28.637455-05,1027.28,154.09,1181.37,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1334,45,3,FAC-PROV-2026-00001334,2025-07-30 11:04:23.777013-05,1298.26,194.74,1493.00,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1221,45,3,FAC-PROV-2026-00001221,2026-07-15 15:07:46.803593-05,695.42,104.31,799.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
249,45,3,FAC-PROV-2026-00000249,2026-03-07 14:59:21.479856-05,847.58,127.14,974.72,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
255,45,3,FAC-PROV-2026-00000255,2026-02-03 01:33:47.96444-05,2203.06,330.46,2533.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1678,45,3,FAC-PROV-2026-00001678,2026-07-09 00:38:58.18337-05,3050.97,457.65,3508.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
639,45,3,FAC-PROV-2026-00000639,2025-07-20 18:49:23.503328-05,1280.42,192.06,1472.49,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
296,45,3,FAC-PROV-2026-00000296,2024-06-15 06:24:22.14301-05,1927.13,289.07,2216.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
209,45,3,FAC-PROV-2026-00000209,2026-06-06 14:48:07.416701-05,1217.81,182.67,1400.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
74,45,3,FAC-PROV-2026-00000074,2026-03-30 18:20:07.000632-05,2806.19,420.93,3227.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
937,45,3,FAC-PROV-2026-00000937,2025-08-02 02:41:32.822157-05,1002.15,150.32,1152.47,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
138,45,3,FAC-PROV-2026-00000138,2025-07-23 15:05:33.390977-05,1045.25,156.79,1202.04,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
34,45,3,FAC-PROV-2026-00000034,2025-05-28 11:25:33.208088-05,2197.13,329.57,2526.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1774,45,3,FAC-PROV-2026-00001774,2025-10-10 15:33:18.263315-05,1256.34,188.45,1444.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1747,45,3,FAC-PROV-2026-00001747,2024-10-07 22:15:21.46754-05,2232.65,334.90,2567.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1748,45,3,FAC-PROV-2026-00001748,2024-03-26 01:24:06.456468-05,2726.86,409.03,3135.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
947,45,3,FAC-PROV-2026-00000947,2024-12-05 02:57:10.634801-05,1008.61,151.29,1159.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1411,45,3,FAC-PROV-2026-00001411,2026-07-13 18:26:13.426106-05,2079.82,311.97,2391.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
972,45,3,FAC-PROV-2026-00000972,2026-07-14 23:09:29.54281-05,919.05,137.86,1056.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
761,45,3,FAC-PROV-2026-00000761,2025-02-17 22:44:15.961837-05,781.66,117.25,898.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1084,45,3,FAC-PROV-2026-00001084,2026-05-07 07:04:04.904176-05,1977.58,296.64,2274.21,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
90,45,3,FAC-PROV-2026-00000090,2025-09-06 21:20:34.823491-05,1716.18,257.43,1973.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1681,45,3,FAC-PROV-2026-00001681,2024-07-11 08:19:41.542949-05,1828.15,274.22,2102.37,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1956,45,3,FAC-PROV-2026-00001956,2026-04-05 09:08:18.352223-05,772.14,115.82,887.96,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
904,45,3,FAC-PROV-2026-00000904,2026-05-26 17:14:01.306298-05,2095.75,314.36,2410.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
443,45,3,FAC-PROV-2026-00000443,2024-01-27 04:58:28.731698-05,1619.22,242.88,1862.10,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
526,45,3,FAC-PROV-2026-00000526,2025-11-25 09:08:06.436807-05,2672.66,400.90,3073.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1428,45,3,FAC-PROV-2026-00001428,2026-04-26 18:00:27.203917-05,923.65,138.55,1062.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
393,45,3,FAC-PROV-2026-00000393,2025-03-06 22:57:47.033496-05,1127.68,169.15,1296.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
524,45,3,FAC-PROV-2026-00000524,2024-10-05 10:59:45.969489-05,1822.31,273.35,2095.66,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
312,45,3,FAC-PROV-2026-00000312,2024-12-27 09:20:30.299155-05,2049.68,307.45,2357.14,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1151,45,3,FAC-PROV-2026-00001151,2024-03-21 15:53:51.417291-05,820.91,123.14,944.05,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
498,45,3,FAC-PROV-2026-00000498,2024-03-26 21:48:53.205871-05,1415.46,212.32,1627.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
862,45,3,FAC-PROV-2026-00000862,2025-03-21 16:28:34.810754-05,1837.17,275.58,2112.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1185,45,3,FAC-PROV-2026-00001185,2024-08-30 20:55:41.421197-05,2468.04,370.21,2838.25,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
494,45,3,FAC-PROV-2026-00000494,2024-07-09 14:35:30.629452-05,1675.64,251.35,1926.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
469,45,3,FAC-PROV-2026-00000469,2024-12-15 20:02:35.799025-05,2028.66,304.30,2332.96,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
118,45,3,FAC-PROV-2026-00000118,2026-05-03 04:21:56.070721-05,943.95,141.59,1085.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1265,45,3,FAC-PROV-2026-00001265,2024-02-06 04:21:34.712756-05,2820.75,423.11,3243.87,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1793,45,3,FAC-PROV-2026-00001793,2024-10-02 11:23:16.946953-05,1515.47,227.32,1742.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1986,45,3,FAC-PROV-2026-00001986,2026-04-11 09:49:48.926849-05,895.25,134.29,1029.53,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
488,45,3,FAC-PROV-2026-00000488,2025-06-21 10:13:32.111058-05,1483.79,222.57,1706.36,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1101,45,3,FAC-PROV-2026-00001101,2024-08-11 07:58:45.81119-05,983.34,147.50,1130.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1048,45,3,FAC-PROV-2026-00001048,2024-12-30 00:17:03.218747-05,2493.75,374.06,2867.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1995,45,3,FAC-PROV-2026-00001995,2024-01-05 15:25:13.882803-05,2555.12,383.27,2938.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
360,45,3,FAC-PROV-2026-00000360,2024-12-07 14:05:17.179506-05,1774.41,266.16,2040.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1770,45,3,FAC-PROV-2026-00001770,2025-03-24 11:46:25.431029-05,2179.98,327.00,2506.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
99,45,3,FAC-PROV-2026-00000099,2025-04-23 10:14:36.72313-05,3018.32,452.75,3471.06,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
629,45,3,FAC-PROV-2026-00000629,2024-08-27 05:53:02.086227-05,2586.38,387.96,2974.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
726,45,3,FAC-PROV-2026-00000726,2024-05-23 04:32:21.037645-05,2830.60,424.59,3255.19,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1215,45,3,FAC-PROV-2026-00001215,2024-09-02 08:50:48.444684-05,2843.50,426.53,3270.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1476,45,3,FAC-PROV-2026-00001476,2026-04-22 09:16:17.405134-05,2693.17,403.98,3097.15,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1727,45,3,FAC-PROV-2026-00001727,2025-09-12 09:13:38.037963-05,1781.76,267.26,2049.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
442,45,3,FAC-PROV-2026-00000442,2025-07-23 02:48:21.913898-05,2218.01,332.70,2550.72,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
354,45,3,FAC-PROV-2026-00000354,2024-02-10 13:30:18.191955-05,2793.32,419.00,3212.32,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1238,45,3,FAC-PROV-2026-00001238,2026-03-04 01:34:03.255253-05,1132.57,169.89,1302.45,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
12,45,3,FAC-PROV-2026-00000012,2024-09-14 22:25:16.646013-05,2109.34,316.40,2425.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1792,45,3,FAC-PROV-2026-00001792,2026-04-16 23:55:58.47424-05,2866.53,429.98,3296.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
479,45,3,FAC-PROV-2026-00000479,2026-01-20 05:33:37.284942-05,1505.48,225.82,1731.30,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1354,45,3,FAC-PROV-2026-00001354,2025-06-21 08:03:50.033413-05,2051.74,307.76,2359.50,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1976,45,3,FAC-PROV-2026-00001976,2026-01-15 16:15:04.904448-05,1341.47,201.22,1542.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1574,45,3,FAC-PROV-2026-00001574,2024-05-31 14:20:36.443163-05,954.46,143.17,1097.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1283,45,3,FAC-PROV-2026-00001283,2025-02-10 00:21:27.381551-05,1833.74,275.06,2108.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1503,45,3,FAC-PROV-2026-00001503,2025-08-27 08:16:44.842242-05,697.28,104.59,801.87,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
899,45,3,FAC-PROV-2026-00000899,2025-07-25 07:30:58.002252-05,2204.22,330.63,2534.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
935,45,3,FAC-PROV-2026-00000935,2025-05-04 16:25:08.8024-05,2599.83,389.98,2989.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
675,45,3,FAC-PROV-2026-00000675,2026-06-15 03:24:06.018078-05,2469.36,370.40,2839.76,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
696,45,3,FAC-PROV-2026-00000696,2024-05-12 06:57:48.755491-05,1913.16,286.97,2200.13,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
969,45,3,FAC-PROV-2026-00000969,2026-04-05 06:55:40.574205-05,2472.71,370.91,2843.61,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
264,45,3,FAC-PROV-2026-00000264,2024-07-26 10:32:55.23458-05,1038.04,155.71,1193.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1253,45,3,FAC-PROV-2026-00001253,2025-07-12 09:19:28.327362-05,1694.49,254.17,1948.66,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
270,45,3,FAC-PROV-2026-00000270,2025-11-26 00:09:04.648642-05,2308.87,346.33,2655.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
898,45,3,FAC-PROV-2026-00000898,2024-03-11 22:39:45.671047-05,1715.13,257.27,1972.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
435,45,3,FAC-PROV-2026-00000435,2025-10-18 04:34:11.761603-05,2539.82,380.97,2920.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
384,45,3,FAC-PROV-2026-00000384,2024-02-08 17:49:18.285602-05,2890.42,433.56,3323.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1713,45,3,FAC-PROV-2026-00001713,2024-07-18 23:14:59.762114-05,2645.06,396.76,3041.82,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1145,45,3,FAC-PROV-2026-00001145,2024-07-01 06:22:34.617445-05,916.29,137.44,1053.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
837,45,3,FAC-PROV-2026-00000837,2026-07-03 13:21:45.834231-05,1117.67,167.65,1285.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
826,45,3,FAC-PROV-2026-00000826,2026-01-05 02:59:28.700291-05,2801.13,420.17,3221.30,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
431,45,3,FAC-PROV-2026-00000431,2025-08-29 01:21:51.205166-05,1442.58,216.39,1658.96,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1226,45,3,FAC-PROV-2026-00001226,2024-08-23 14:02:14.200641-05,2115.70,317.35,2433.05,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
911,45,3,FAC-PROV-2026-00000911,2026-01-24 17:20:21.464215-05,2204.35,330.65,2535.00,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
491,45,3,FAC-PROV-2026-00000491,2024-04-20 23:27:20.696582-05,2639.76,395.96,3035.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
462,45,3,FAC-PROV-2026-00000462,2025-05-01 13:22:18.007771-05,1708.48,256.27,1964.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
855,45,3,FAC-PROV-2026-00000855,2024-08-08 20:11:21.794675-05,1412.03,211.80,1623.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1615,45,3,FAC-PROV-2026-00001615,2024-04-28 15:00:42.41701-05,2077.50,311.62,2389.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1248,45,3,FAC-PROV-2026-00001248,2024-10-25 23:11:32.931134-05,1945.02,291.75,2236.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
436,45,3,FAC-PROV-2026-00000436,2025-04-17 15:42:23.296712-05,2320.47,348.07,2668.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
870,45,3,FAC-PROV-2026-00000870,2024-03-20 00:48:24.055292-05,1449.07,217.36,1666.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1564,45,3,FAC-PROV-2026-00001564,2026-06-03 07:56:15.930272-05,744.39,111.66,856.05,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1397,45,3,FAC-PROV-2026-00001397,2025-03-30 12:40:02.579842-05,1093.46,164.02,1257.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1844,45,3,FAC-PROV-2026-00001844,2025-11-23 17:31:05.472264-05,1490.66,223.60,1714.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1579,45,3,FAC-PROV-2026-00001579,2026-03-02 10:13:03.220632-05,1970.56,295.58,2266.15,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
711,45,3,FAC-PROV-2026-00000711,2024-05-17 00:31:47.026187-05,926.34,138.95,1065.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
768,45,3,FAC-PROV-2026-00000768,2024-05-18 09:37:42.279779-05,2298.74,344.81,2643.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1036,45,3,FAC-PROV-2026-00001036,2024-11-05 03:21:30.586313-05,1600.50,240.07,1840.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
838,45,3,FAC-PROV-2026-00000838,2024-03-27 09:43:04.547877-05,2386.59,357.99,2744.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
149,45,3,FAC-PROV-2026-00000149,2025-10-31 05:27:35.706524-05,2488.61,373.29,2861.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
